Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,WeekOfYear,Quarter,Is_Month_End,Weekly_Sales_Lag_1,Weekly_Sales_Lag_2,Weekly_Sales_Lag_4,Weekly_Sales_Lag_52,Sales_Rolling_Mean_4,Sales_Rolling_Std_4,Sales_Rolling_Mean_12
37,2012-06-15,508573.16,0,82.15,3.393,220.4494148,6.989,2012,6,24,2,0,528940.78,531811.85,534847.96,525132.36,534056.595,4999.700815733338,531521.3183333334
37,2012-06-22,484032.75,0,80.4,3.346,220.4886472,6.989,2012,6,25,2,0,508573.16,528940.78,540625.79,509276.22,527487.895,13554.568071521331,530495.1458333334
37,2012-06-29,508309.81,0,86.68,3.286,220.5278796,6.989,2012,6,26,2,0,484032.75,508573.16,531811.85,517021.3,513339.635,22107.549575096717,526353.2966666667
37,2012-07-06,519498.32,0,81.52,3.227,220.567112,6.623,2012,7,27,3,0,508309.81,484032.75,528940.78,489059.93,507464.125,18368.643445920392,521641.7158333333
37,2012-07-13,506005.47,0,78.15,3.256,220.6063444,6.623,2012,7,28,3,0,519498.32,508309.81,508573.16,498749.62,505103.51,14983.394283073896,522685.47833333333
37,2012-07-20,503744.56,0,81.76,3.311,220.6148749,6.623,2012,7,29,3,0,506005.47,519498.32,484032.75,505543.53,504461.58749999997,14839.509374877458,521229.00166666665
37,2012-07-27,514489.17,0,84.0,3.407,220.6234054,6.623,2012,7,30,3,0,503744.56,506005.47,508309.81,504974.95,509389.54,6992.161776507704,519140.4275
37,2012-08-03,521959.28,0,85.56,3.417,220.6319358,6.623,2012,8,31,3,0,514489.17,503744.56,519498.32,510787.46,510934.38,7347.681395927326,517405.2216666667
37,2012-08-10,500964.59,0,84.41,3.494,220.6404663,6.623,2012,8,32,3,0,521959.28,514489.17,506005.47,502504.39,511549.62,8339.83485736122,516903.2416666667
37,2012-08-17,509633.71,0,85.89,3.571,220.7199609,6.623,2012,8,33,3,0,500964.59,521959.28,503744.56,506897.98,510289.4,9723.017011692209,514079.6275
37,2012-08-24,522665.04,0,81.26,3.62,220.8526787,6.623,2012,8,34,3,0,509633.71,500964.59,514489.17,527947.21,511761.6875,8804.083451233417,511496.95416666666
37,2012-08-31,538344.1,0,84.79,3.638,220.9853964,6.623,2012,8,35,3,1,522665.04,509633.71,521959.28,530367.83,513805.655,10444.589965401166,510734.72000000003
37,2012-09-07,526838.14,1,84.19,3.73,221.1181142,6.623,2012,9,36,3,0,538344.1,522665.04,500964.59,506273.74,517901.86,16287.07544246241,511518.33
37,2012-09-14,514651.74,0,78.16,3.717,221.2601207,6.623,2012,9,37,3,0,526838.14,538344.1,509633.71,513341.94,524370.2475,11852.317877251993,513040.4116666666
37,2012-09-21,521320.98,0,75.98,3.721,221.4578604,6.623,2012,9,38,3,0,514651.74,526838.14,522665.04,516556.94,525624.755,9872.875492288811,515591.99416666664
37,2012-09-28,527953.14,0,79.49,3.666,221.6556,6.623,2012,9,39,3,0,521320.98,514651.74,538344.1,516402.1,525288.74,10028.824349630251,516676.25833333336
37,2012-10-05,546122.37,0,73.57,3.617,221.8533396,6.228,2012,10,40,4,0,527953.14,521320.98,526838.14,522816.85,522691.0,6093.590723243591,517380.82666666666
37,2012-10-12,521810.75,0,71.28,3.601,222.0510793,6.228,2012,10,41,4,0,546122.37,527953.14,514651.74,513636.01,527512.0575,13543.20853086267,520723.9016666667
37,2012-10-19,551969.1,0,74.06,3.594,222.0951719,6.228,2012,10,42,4,0,521810.75,546122.37,521320.98,522784.33,529301.81,11612.63359298866,522229.4175
37,2012-10-26,534738.43,0,74.39,3.506,222.1136566,6.228,2012,10,43,4,0,551969.1,521810.75,527953.14,517355.44,536963.84,14374.112731651187,525352.745
38,2011-02-04,402341.76,0,45.14,3.348,127.7195806,14.021,2011,2,5,1,0,357557.16,341098.08,386344.54,358496.14,360284.64249999996,18902.113568033164,350507.08416666667
38,2011-02-11,377672.46,1,51.3,3.381,127.859129,14.021,2011,2,6,1,0,402341.76,357557.16,356138.79,342214.9,364283.94749999995,26442.23140346182,355689.9641666666
38,2011-02-18,364606.7,0,53.35,3.43,127.99525,14.021,2011,2,7,1,0,377672.46,402341.76,341098.08,327237.92,369667.365,26423.214194645127,358113.17
38,2011-02-25,354232.34,0,48.45,3.53,128.13,14.021,2011,2,8,1,0,364606.7,377672.46,357557.16,334222.73,375544.52,19712.95028133522,358425.5633333333
38,2011-03-04,405429.43,0,51.72,3.674,128.26475,14.021,2011,3,9,1,0,354232.34,364606.7,402341.76,372239.89,374713.31500000006,20766.170534131412,358617.8116666667
38,2011-03-11,357897.18,0,57.75,3.818,128.3995,14.021,2011,3,10,1,0,405429.43,354232.34,377672.46,342023.92,375485.23250000004,22146.9850244968,362739.82833333337
38,2011-03-18,349459.95,0,64.21,3.692,128.5121935,14.021,2011,3,11,1,0,357897.18,405429.43,364606.7,333025.47,370541.41250000003,23652.04035499025,364694.4975
38,2011-03-25,351541.62,0,54.4,3.909,128.6160645,14.021,2011,3,12,1,0,349459.95,357897.18,354232.34,335858.11,366754.725,26013.51109617777,363057.26666666666
38,2011-04-01,382098.13,0,63.63,3.772,128.7199355,13.736,2011,4,13,2,0,351541.62,349459.95,405429.43,368929.55,366082.04500000004,26475.943311970925,367026.6675
38,2011-04-08,392152.3,0,64.47,4.003,128.8238065,13.736,2011,4,14,2,0,382098.13,351541.62,357897.18,341630.46,360249.22,15001.528869225303,366672.8
38,2011-04-15,362758.94,0,57.63,3.868,128.9107333,13.736,2011,4,15,2,0,392152.3,382098.13,349459.95,337723.49,368813.0,21556.58225085619,369673.9258333333
38,2011-04-22,362952.34,0,72.12,4.134,128.9553,13.736,2011,4,16,2,0,362758.94,392152.3,351541.62,335121.82,372137.7475,18366.219257465174,371478.9975
38,2011-04-29,344225.99,0,68.27,4.151,128.9998667,13.736,2011,4,17,2,0,362952.34,362758.94,382098.13,337979.65,374990.4275,14601.074614048648,371928.5958333334
38,2011-05-06,422186.65,0,68.4,4.193,129.0444333,13.736,2011,5,18,2,0,344225.99,362952.34,392152.3,383657.44,365522.3925,19806.821825430638,367085.615
38,2011-05-13,366977.79,0,70.93,4.202,129.089,13.736,2011,5,19,2,0,422186.65,344225.99,362758.94,346174.3,373030.98,33926.88772473429,370795.13083333336
38,2011-05-20,365730.76,0,66.59,4.169,129.0756774,13.736,2011,5,20,2,0,366977.79,422186.65,362952.34,340497.08,374085.6925,33564.75215482283,370992.7216666667
38,2011-05-27,356886.1,0,76.67,4.087,129.0623548,13.736,2011,5,21,2,0,365730.76,366977.79,344225.99,326469.43,374780.2975,33285.137906730735,371950.92333333334
38,2011-06-03,396826.06,0,71.81,4.031,129.0490323,13.736,2011,6,22,2,0,356886.1,365730.76,422186.65,376184.88,377945.325,29834.366187735406,367905.6458333333
38,2011-06-10,381763.02,0,78.72,3.981,129.0357097,13.736,2011,6,23,2,0,396826.06,356886.1,366977.79,354828.65,371605.1775,17403.693598096273,371149.7191666667
38,2011-06-17,356797.0,0,86.84,3.935,129.0432,13.736,2011,6,24,2,0,381763.02,396826.06,365730.76,335691.85,375301.485,17661.48299936589,373841.64166666666
38,2011-06-24,354078.95,0,88.95,3.898,129.0663,13.736,2011,6,25,2,0,356797.0,381763.02,356886.1,322046.76,373068.04500000004,19720.109164385773,374279.59
38,2011-07-01,387334.04,0,89.85,3.842,129.0894,13.503,2011,7,26,3,0,354078.95,356797.0,396826.06,361181.48,372366.2575,20521.602264615783,371944.65833333327
38,2011-07-08,399699.17,0,89.9,3.705,129.1125,13.503,2011,7,27,3,0,387334.04,354078.95,381763.02,343850.34,369993.25250000006,16996.435334401296,371543.13666666666
38,2011-07-15,367181.71,0,88.1,3.692,129.1338387,13.503,2011,7,28,3,0,399699.17,387334.04,356797.0,338277.71,374477.29000000004,22584.09603044119,374621.4891666667
38,2011-07-22,365562.67,0,91.17,3.794,129.1507742,13.503,2011,7,29,3,0,367181.71,399699.17,354078.95,328336.85,377073.4675,20361.699856534877,374973.9366666667
38,2011-07-29,355131.33,0,93.29,3.805,129.1677097,13.503,2011,7,30,3,0,365562.67,367181.71,387334.04,336378.38,379944.39749999996,16478.047324763458,376751.99333333335
38,2011-08-05,437631.44,0,90.61,3.803,129.1846452,13.503,2011,8,31,3,0,355131.33,365562.67,399699.17,378574.44,371893.72,19290.809561007496,371164.05
38,2011-08-12,387844.05,0,91.04,3.701,129.2015806,13.503,2011,8,32,3,0,437631.44,355131.33,367181.71,341400.72,381376.7875,37881.3784719917,377051.8541666667
38,2011-08-19,362224.7,0,91.74,3.743,129.2405806,13.503,2011,8,33,3,0,387844.05,437631.44,365562.67,329139.73,386542.3725,36690.546876358676,378894.62833333336
38,2011-08-26,365672.55,0,94.61,3.74,129.2832581,13.503,2011,8,34,3,0,362224.7,387844.05,355131.33,322868.56,385707.88,37358.64227617373,379339.5116666667
38,2011-09-02,416953.51,0,93.66,3.798,129.3259355,13.503,2011,9,35,3,0,365672.55,362224.7,437631.44,377096.55,388343.185,34764.513356254734,376743.3858333333
38,2011-09-09,397771.68,1,88.0,3.913,129.3686129,13.503,2011,9,36,3,0,416953.51,365672.55,387844.05,336227.69,383173.7025,25219.295424211898,379675.9266666667
38,2011-09-16,408188.88,0,76.36,3.918,129.4306,13.503,2011,9,37,3,0,397771.68,416953.51,362224.7,336253.19,385655.61,26297.57864041571,383090.48333333334
38,2011-09-23,394665.28,0,82.95,3.789,129.5183333,13.503,2011,9,38,3,0,408188.88,397771.68,365672.55,330604.9,397146.655,22399.793003085444,387599.6441666666
38,2011-09-30,366819.84,0,83.26,3.877,129.6060667,13.503,2011,9,39,3,1,394665.28,408188.88,416953.51,360256.58,404394.8375,10175.878633146602,388210.5808333333
38,2011-10-07,449516.29,0,70.44,3.827,129.6938,12.89,2011,10,40,4,0,366819.84,394665.28,397771.68,351271.36,391861.42000000004,17667.856718865944,385470.63666666666
38,2011-10-14,400430.78,0,67.31,3.805,129.7706452,12.89,2011,10,41,4,0,449516.29,366819.84,408188.88,337743.26,404797.5725,34429.81352719078,392331.8516666666
38,2011-10-21,402709.17,0,73.05,3.842,129.7821613,12.89,2011,10,42,4,0,400430.78,449516.29,394665.28,339042.18,402858.0475,34393.58980889409,395237.5275
38,2011-10-28,378539.17,0,67.41,3.727,129.7936774,12.89,2011,10,43,4,0,402709.17,400430.78,366819.84,341219.63,404869.02,33987.65336336767,399202.3475
38,2011-11-04,436970.1,0,59.77,3.828,129.8051935,12.89,2011,11,44,4,0,378539.17,402709.17,449516.29,380870.09,407798.85250000004,29870.090792648472,394277.99166666664
38,2011-11-11,411116.95,0,48.76,3.824,129.8167097,12.89,2011,11,45,4,0,436970.1,378539.17,400430.78,340147.2,404662.305,24138.022151397145,398371.82916666666
38,2011-11-18,392003.13,0,54.2,3.813,129.8268333,12.89,2011,11,46,4,0,411116.95,436970.1,402709.17,348593.99,407333.84750000003,24104.912508153397,402446.1833333333
38,2011-11-25,393715.71,1,53.25,3.622,129.8364,12.89,2011,11,47,4,0,392003.13,411116.95,378539.17,360857.98,404657.3375,25351.718252369617,404640.39833333326
38,2011-12-02,411252.02,0,52.5,3.701,129.8459667,12.89,2011,12,48,4,0,393715.71,392003.13,436970.1,351925.36,408451.4725,20881.471469865228,402703.91500000004
38,2011-12-09,435401.64,0,42.17,3.644,129.8555333,12.89,2011,12,49,4,0,411252.02,393715.71,411116.95,355965.23,402021.9525,10603.200685560256,403827.2766666667
38,2011-12-16,404283.84,0,43.29,3.6,129.8980645,12.89,2011,12,50,4,0,435401.64,411252.02,392003.13,334441.15,408093.125,20176.980367970624,406095.00666666665
38,2011-12-23,419717.41,0,45.4,3.541,129.9845484,12.89,2011,12,51,4,0,404283.84,435401.64,393715.71,369106.72,411163.3025,17694.16442308582,406896.5533333334
38,2011-12-30,342667.35,1,44.64,3.428,130.0710323,12.89,2011,12,52,4,0,419717.41,404283.84,411252.02,303908.81,417663.72750000004,13403.76233558552,411304.68416666664
38,2012-01-06,478483.2,0,50.43,3.599,130.1575161,12.187,2012,1,1,1,0,342667.35,419717.41,435401.64,386344.54,400517.56,40605.27445029492,402400.6058333334
38,2012-01-13,423260.82,0,48.07,3.657,130.244,12.187,2012,1,2,1,0,478483.2,342667.35,404283.84,356138.79,411287.94999999995,55809.50253527953,408904.9741666667
38,2012-01-20,405215.91,0,46.2,3.66,130.2792258,12.187,2012,1,3,1,0,423260.82,478483.2,419717.41,341098.08,416032.195,55822.22477463856,410617.61166666663
38,2012-01-27,412882.31,0,50.43,3.675,130.3144516,12.187,2012,1,4,1,0,405215.91,423260.82,342667.35,357557.16,412406.81999999995,55973.80390984493,412840.67333333334
38,2012-02-03,457711.68,0,50.58,3.702,130.3496774,12.187,2012,2,5,1,0,412882.31,405215.91,478483.2,402341.76,429960.56,33182.814002241685,410833.3575
38,2012-02-10,469787.38,1,52.27,3.722,130.3849032,12.187,2012,2,6,1,0,457711.68,412882.31,423260.82,377672.46,424767.68000000005,23174.06231996814,414716.2516666667
38,2012-02-17,415513.97,0,51.8,3.781,130.4546207,12.187,2012,2,7,1,0,469787.38,457711.68,405215.91,364606.7,436399.32,32116.631506128284,421198.2725
38,2012-02-24,409411.61,0,53.13,3.95,130.5502069,12.187,2012,2,8,1,0,415513.97,469787.38,412882.31,354232.34,438973.835,29050.03920453347,423014.79416666663
38,2012-03-02,471115.38,0,52.27,4.178,130.6457931,12.187,2012,3,9,1,0,409411.61,415513.97,457711.68,405429.43,438106.16000000003,30121.201635267345,422861.4266666667
38,2012-03-09,452792.53,0,54.54,4.25,130.7413793,12.187,2012,3,10,1,0,471115.38,409411.61,469787.38,357897.18,441457.08499999996,33576.66730023889,425837.5716666667
38,2012-03-16,428465.11,0,64.44,4.273,130.8261935,12.187,2012,3,11,1,0,452792.53,471115.38,415513.97,349459.95,437208.3725,29641.514962988276,429879.96249999997
38,2012-03-23,412456.48,0,56.26,4.038,130.8966452,12.187,2012,3,12,1,0,428465.11,452792.53,409411.61,351541.62,440446.1575,27078.421669847325,430608.9375
38,2012-03-30,408679.36,0,64.36,4.294,130.9670968,12.187,2012,3,13,1,0,412456.48,428465.11,471115.38,382098.13,441207.375,25933.786586132483,436424.6983333333
38,2012-04-06,499267.66,0,64.05,4.121,131.0375484,11.627,2012,4,14,2,0,408679.36,412456.48,452792.53,392152.3,425598.37,20055.778124066088,430607.7116666666
38,2012-04-13,435790.74,0,64.28,4.254,131.108,11.627,2012,4,15,2,0,499267.66,408679.36,428465.11,362758.94,437217.15249999997,42246.73649074196,436941.615
38,2012-04-20,401615.8,0,66.73,4.222,131.1173333,11.627,2012,4,16,2,0,435790.74,499267.66,412456.48,362952.34,439048.56,41898.21166958755,439489.5175
38,2012-04-27,419964.77,0,77.99,4.193,131.1266667,11.627,2012,4,17,2,0,401615.8,435790.74,408679.36,344225.99,436338.38999999996,44463.742308028486,438550.6416666666
38,2012-05-04,491755.69,0,76.03,4.171,131.136,11.627,2012,5,18,2,0,419964.77,401615.8,499267.66,422186.65,439159.7425,42435.46673774489,435405.06583333336
38,2012-05-11,429914.6,0,77.27,4.186,131.1453333,11.627,2012,5,19,2,0,491755.69,419964.77,435790.74,366977.79,437281.75,38908.31545940829,437235.7583333333
38,2012-05-18,412314.71,0,84.51,4.11,131.0983226,11.627,2012,5,20,2,0,429914.6,491755.69,401615.8,365730.76,435812.715,39093.863834980504,438435.81083333335
38,2012-05-25,422810.12,0,83.84,4.293,131.0287742,11.627,2012,5,21,2,0,412314.71,429914.6,419964.77,356886.1,438487.4425,36235.807075827455,438677.73583333334
38,2012-06-01,435579.7,0,78.11,4.277,130.9592258,11.627,2012,6,22,2,0,422810.12,412314.71,491755.69,396826.06,439198.78,35775.99839455164,434652.29750000004
38,2012-06-08,448110.25,0,84.83,4.103,130.8896774,11.627,2012,6,23,2,0,435579.7,422810.12,429914.6,381763.02,425154.78250000003,10028.287849198803,433217.89499999996
38,2012-06-15,430222.07,0,85.94,4.144,130.8295333,11.627,2012,6,24,2,0,448110.25,435579.7,412314.71,356797.0,429703.695,15526.61024755876,434854.99
38,2012-06-22,405938.35,0,91.61,4.014,130.7929,11.627,2012,6,25,2,0,430222.07,448110.25,422810.12,354078.95,434180.53500000003,10660.681734091722,436335.4558333333
38,2012-06-29,404634.36,0,90.47,3.875,130.7562667,11.627,2012,6,26,2,0,405938.35,430222.07,435579.7,387334.04,429962.59249999997,17683.522704065177,436107.0383333333
38,2012-07-06,471086.22,0,89.13,3.765,130.7196333,10.926,2012,7,27,3,0,404634.36,405938.35,448110.25,399699.17,422226.25749999995,20886.078885661,428220.93
38,2012-07-13,416036.75,0,95.61,3.723,130.683,10.926,2012,7,28,3,0,471086.22,404634.36,430222.07,367181.71,427970.25,31059.22268857399,431162.22
38,2012-07-20,441683.74,0,85.53,3.726,130.7012903,10.926,2012,7,29,3,0,416036.75,471086.22,405938.35,365562.67,424423.92000000004,31522.78459102921,432363.9658333333
38,2012-07-27,407186.47,0,93.47,3.769,130.7195806,10.926,2012,7,30,3,0,441683.74,416036.75,404634.36,355131.33,433360.26749999996,29539.858421923,434173.87999999995
38,2012-08-03,469311.17,0,88.16,3.76,130.737871,10.926,2012,8,31,3,0,407186.47,441683.74,471086.22,437631.44,433998.29500000004,28729.02889802805,427126.445
38,2012-08-10,436690.13,0,95.91,3.811,130.7561613,10.926,2012,8,32,3,0,469311.17,407186.47,416036.75,387844.05,433554.5325,27968.843162857524,430409.49249999993
38,2012-08-17,411866.46,0,94.87,4.002,130.7909677,10.926,2012,8,33,3,0,436690.13,469311.17,441683.74,362224.7,438717.87749999994,25449.86774827568,432440.7775
38,2012-08-24,397428.22,0,85.32,4.055,130.8381613,10.926,2012,8,34,3,0,411866.46,436690.13,407186.47,365672.55,431263.5575,28478.190719419912,431528.80583333335
38,2012-08-31,424904.95,0,89.78,4.093,130.8853548,10.926,2012,8,35,3,1,397428.22,411866.46,469311.17,416953.51,428823.995,31487.24662698422,428349.51583333337
38,2012-09-07,490274.82,1,88.52,4.124,130.9325484,10.926,2012,9,36,3,0,424904.95,397428.22,436690.13,397771.68,417722.44,16906.700653930908,426415.7408333334
38,2012-09-14,430944.39,0,83.64,4.133,130.9776667,10.926,2012,9,37,3,0,490274.82,424904.95,411866.46,408188.88,431118.61250000005,41003.06659317962,431420.13666666666
38,2012-09-21,409600.98,0,82.97,4.125,131.0103333,10.926,2012,9,38,3,0,430944.39,490274.82,397428.22,394665.28,435888.09500000003,39081.74140805906,433503.9733333333
38,2012-09-28,398468.08,0,81.22,3.966,131.043,10.926,2012,9,39,3,0,409600.98,430944.39,424904.95,366819.84,438931.28500000003,35388.10507765943,433917.85833333334
38,2012-10-05,458479.01,0,81.61,3.966,131.0756667,10.199,2012,10,40,4,0,398468.08,409600.98,490274.82,449516.29,432322.0675,40917.64006087093,427866.3466666667
38,2012-10-12,437320.66,0,71.74,4.468,131.1083333,10.199,2012,10,41,4,0,458479.01,398468.08,430944.39,400430.78,424373.11500000005,26430.28906189509,431403.20166666666
38,2012-10-19,428806.46,0,68.66,4.449,131.1499677,10.199,2012,10,42,4,0,437320.66,458479.01,409600.98,402709.17,425967.1825,27141.441875903645,431039.61166666663
38,2012-10-26,417290.38,0,65.95,4.301,131.1930968,10.199,2012,10,43,4,0,428806.46,437320.66,398468.08,378539.17,430768.5525,24886.207011465656,432841.2775
39,2011-02-04,1343773.94,0,45.96,2.989,211.3333753,8.395,2011,2,5,1,0,1158698.44,1243370.74,1224475.12,1230596.8,1204935.9224999999,37124.41433101845,1521775.5391666666
39,2011-02-11,1227893.89,1,40.34,3.022,211.6985093,8.395,2011,2,6,1,0,1343773.94,1158698.44,1193199.39,1266229.07,1234760.6275,80562.25164285843,1526140.1416666666
39,2011-02-18,1335233.74,0,58.2,3.045,212.0063522,8.395,2011,2,7,1,0,1227893.89,1343773.94,1243370.74,1230591.97,1243434.2525,76353.82048529462,1514243.0041666664
39,2011-02-25,1240921.19,0,67.77,3.065,212.2912786,8.395,2011,2,8,1,0,1335233.74,1227893.89,1158698.44,1168582.02,1266400.0025,89082.6524213645,1446399.5491666666
39,2011-03-04,1316385.43,0,63.56,3.288,212.576205,8.395,2011,3,9,1,0,1240921.19,1335233.74,1343773.94,1266254.21,1286955.69,61009.71249004857,1430483.7333333334
39,2011-03-11,1283716.81,0,58.35,3.459,212.8611313,8.395,2011,3,10,1,0,1316385.43,1240921.19,1227893.89,1244391.83,1280108.5625,53593.58947285645,1404302.1458333333
39,2011-03-18,1348410.05,0,65.28,3.488,213.1096787,8.395,2011,3,11,1,0,1283716.81,1316385.43,1335233.74,1301590.13,1294064.2925,41329.63555030335,1357764.175
39,2011-03-25,1284334.79,0,71.17,3.473,213.3436744,8.395,2011,3,12,1,0,1348410.05,1283716.81,1240921.19,1235094.66,1297358.3699999999,45969.375634409196,1262174.2416666667
39,2011-04-01,1316849.36,0,66.57,3.524,213.5776701,8.3,2011,4,13,2,0,1284334.79,1348410.05,1316385.43,1463942.62,1308211.77,30837.33490471304,1266701.1275
39,2011-04-08,1350646.16,0,69.45,3.622,213.8116658,8.3,2011,4,14,2,0,1316849.36,1284334.79,1283716.81,1327035.27,1308327.7525,30879.16831526598,1274398.9808333332
39,2011-04-15,1348031.55,0,73.19,3.743,214.026217,8.3,2011,4,15,2,0,1350646.16,1316849.36,1348410.05,1242874.98,1325060.09,31229.439941983346,1287519.545
39,2011-04-22,1563140.85,0,74.98,3.807,214.1921572,8.3,2011,4,16,2,0,1348031.55,1350646.16,1284334.79,1280231.85,1324965.465,31135.538559858647,1296241.2791666666
39,2011-04-29,1379651.87,0,76.47,3.81,214.3580974,8.3,2011,4,17,2,0,1563140.85,1348031.55,1316849.36,1263836.59,1394666.98,113360.37341152289,1329944.8133333332
39,2011-05-06,1370920.87,0,68.75,3.906,214.5240376,8.3,2011,5,18,2,0,1379651.87,1563140.85,1350646.16,1355704.21,1410367.6075,102851.92513231917,1332934.6408333334
39,2011-05-13,1325022.77,0,77.39,3.899,214.6899778,8.3,2011,5,19,2,0,1370920.87,1379651.87,1348031.55,1226997.7,1415436.2850000001,99368.31042771335,1344853.5558333334
39,2011-05-20,1373907.21,0,73.31,3.907,214.465412,8.3,2011,5,20,2,0,1325022.77,1370920.87,1563140.85,1350673.98,1409684.09,105073.05039310837,1344002.6416666666
39,2011-05-27,1406124.14,0,82.1,3.786,214.2408462,8.3,2011,5,21,2,0,1373907.21,1325022.77,1379651.87,1365541.59,1362375.6800000002,25164.148324300015,1355084.81
39,2011-06-03,1541745.59,0,83.59,3.699,214.0162805,8.3,2011,6,22,2,0,1406124.14,1373907.21,1370920.87,1512207.95,1368993.7475,33366.49429382426,1362563.0358333334
39,2011-06-10,1442092.08,0,82.75,3.648,213.7917147,8.3,2011,6,23,2,0,1541745.59,1406124.14,1325022.77,1371405.33,1411699.9275,92887.35627921409,1384065.4341666668
39,2011-06-17,1451392.67,0,85.21,3.637,213.7481256,8.3,2011,6,24,2,0,1442092.08,1541745.59,1373907.21,1368312.45,1440967.255,72729.2475211076,1391872.27
39,2011-06-24,1363167.95,0,84.06,3.594,213.8402689,8.3,2011,6,25,2,0,1451392.67,1442092.08,1406124.14,1280414.8,1460338.62,57675.155973281566,1405793.76
39,2011-07-01,1429829.36,0,84.93,3.524,213.9324122,8.177,2011,7,26,3,0,1363167.95,1451392.67,1541745.59,1352547.7,1449599.5725,73077.33700534076,1409653.6425
39,2011-07-08,1414564.53,0,84.33,3.48,214.0245556,8.177,2011,7,27,3,0,1429829.36,1363167.95,1442092.08,1330473.47,1421620.5150000001,39956.44995161518,1416252.2425
39,2011-07-15,1380257.12,0,85.96,3.575,214.1083654,8.177,2011,7,28,3,0,1414564.53,1429829.36,1451392.67,1339811.68,1414738.6275,37553.58006337118,1421796.6575
39,2011-07-22,1416005.59,0,84.6,3.651,214.1713416,8.177,2011,7,29,3,0,1380257.12,1414564.53,1363167.95,1314651.83,1396954.74,30611.561193760543,1406556.3466666667
39,2011-07-29,1426418.53,0,86.24,3.682,214.2343177,8.177,2011,7,30,3,0,1416005.59,1380257.12,1429829.36,1308222.24,1410164.15,21092.152515285226,1409585.8233333332
39,2011-08-05,1518790.89,0,87.73,3.684,214.2972939,8.177,2011,8,31,3,0,1426418.53,1416005.59,1414564.53,1409989.67,1409311.4425000001,20076.625195337852,1414210.6283333332
39,2011-08-12,1514055.97,0,88.27,3.638,214.3602701,8.177,2011,8,32,3,0,1518790.89,1426418.53,1380257.12,1371465.66,1435368.0325000002,59024.242490162855,1430357.9716666667
39,2011-08-19,1629066.9,0,87.93,3.554,214.4239935,8.177,2011,8,33,3,0,1514055.97,1518790.89,1416005.59,1471816.52,1468817.745,55168.31630173127,1442037.0350000001
39,2011-08-26,1573898.63,0,86.49,3.523,214.4878416,8.177,2011,8,34,3,0,1629066.9,1514055.97,1426418.53,1417515.93,1522083.0725,83011.0773299666,1460615.5983333334
39,2011-09-02,1465089.85,0,88.65,3.533,214.5516896,8.177,2011,9,35,3,0,1573898.63,1629066.9,1518790.89,1345167.61,1558953.0975,54061.90652620516,1463295.0183333333
39,2011-09-09,1429345.86,1,79.15,3.546,214.6155376,8.177,2011,9,36,3,0,1465089.85,1573898.63,1514055.97,1279666.47,1545527.8375000001,71284.46559956587,1465211.4991666665
39,2011-09-16,1372500.63,0,83.11,3.526,214.7934111,8.177,2011,9,37,3,0,1429345.86,1465089.85,1629066.9,1252915.43,1524350.31,93020.15529849207,1463374.265
39,2011-09-23,1338657.95,0,78.75,3.467,215.1233185,8.177,2011,9,38,3,0,1372500.63,1429345.86,1573898.63,1199449.54,1460208.7425000002,84841.90443546977,1464151.9883333333
39,2011-09-30,1311775.83,0,81.51,3.355,215.4532259,8.177,2011,9,39,3,1,1338657.95,1372500.63,1465089.85,1219583.91,1401398.5725,56595.36641990909,1456554.3708333333
39,2011-10-07,1443884.39,0,71.68,3.285,215.7831333,7.716,2011,10,40,4,0,1311775.83,1338657.95,1429345.86,1286598.59,1363070.0675,50690.12547531681,1447988.6458333333
39,2011-10-14,1384721.84,0,73.79,3.274,216.0885258,7.716,2011,10,41,4,0,1443884.39,1311775.83,1372500.63,1238742.0,1366704.7,57137.548360953304,1453290.9183333332
39,2011-10-21,1465283.29,0,67.65,3.353,216.2468287,7.716,2011,10,42,4,0,1384721.84,1443884.39,1338657.95,1261109.01,1369760.0025,57872.801135621405,1450683.9391666667
39,2011-10-28,1472663.1,0,71.05,3.372,216.4051315,7.716,2011,10,43,4,0,1465283.29,1384721.84,1311775.83,1294769.08,1401416.3375,68791.10876757237,1453922.6691666667
39,2011-11-04,1553629.59,0,58.04,3.332,216.5634344,7.716,2011,11,44,4,0,1472663.1,1465283.29,1443884.39,1293707.19,1441638.155,39858.71760053265,1450078.6866666665
39,2011-11-11,1456957.38,0,63.11,3.297,216.7217373,7.716,2011,11,45,4,0,1553629.59,1472663.1,1384721.84,1291398.71,1469074.455,69022.1843979681,1453376.4883333333
39,2011-11-18,1510397.27,0,66.09,3.308,216.9395861,7.716,2011,11,46,4,0,1456957.38,1553629.59,1465283.29,1370659.54,1487133.34,44792.67930010459,1439034.0283333333
39,2011-11-25,2338832.4,1,66.36,3.236,217.1812533,7.716,2011,11,47,4,0,1510397.27,1456957.38,1472663.1,2149355.2,1498411.835,43104.98931998658,1433742.2483333333
39,2011-12-02,1632894.58,0,53.14,3.172,217.4229206,7.716,2011,12,48,4,0,2338832.4,1510397.27,1553629.59,1431910.98,1714954.16,417794.02220393525,1506554.1275000002
39,2011-12-09,1781528.77,0,49.36,3.158,217.6645878,7.716,2011,12,49,4,0,1632894.58,2338832.4,1456957.38,1630564.48,1734770.4075,409386.92296823295,1523516.5208333333
